"SoftPlot Measurement Presentation"
"Start", 3.000000000000000E+0005
"Stop", 6.000000000000000E+0009
"Points",801
"Point","X-Axis (Hz)","REF (re)","REF (im)","UUT (re)","UUT (im)","S13 (re)","S13 (im)"
742,2890349017.808593750000,-16.501728057861,0.000000000000,-63.725212097168,0.000000000000,47.223484039307,0.000000000000
743,2926352074.777343750000,-16.508464813232,0.000000000000,-64.524543762207,0.000000000000,48.016078948975,0.000000000000
744,2962803596.753906250000,-16.504550933838,0.000000000000,-65.659912109375,0.000000000000,49.155361175537,0.000000000000
745,2999709169.757812500000,-16.511978149414,0.000000000000,-67.775535583496,0.000000000000,51.263557434082,0.000000000000
746,3037074449.679687500000,-16.499053955078,0.000000000000,-72.051979064941,0.000000000000,55.552925109863,0.000000000000
747,3074905162.875000000000,-16.505851745605,0.000000000000,-85.135101318359,0.000000000000,68.629249572754,0.000000000000
748,3113207106.714843750000,-16.524713516235,0.000000000000,-75.742355346680,0.000000000000,59.217641830444,0.000000000000
749,3151986151.195312500000,-16.528154373169,0.000000000000,-71.083915710449,0.000000000000,54.555761337280,0.000000000000
750,3191248239.015625000000,-16.541622161865,0.000000000000,-68.689620971680,0.000000000000,52.147998809814,0.000000000000
751,3230999387.320312500000,-16.558582305908,0.000000000000,-67.861335754395,0.000000000000,51.302753448486,0.000000000000
752,3271245687.781250000000,-16.573369979858,0.000000000000,-67.722145080566,0.000000000000,51.148775100708,0.000000000000
753,3311993308.269531250000,-16.575998306274,0.000000000000,-68.639938354492,0.000000000000,52.063940048218,0.000000000000
754,3353248493.488281250000,-16.582361221313,0.000000000000,-69.983398437500,0.000000000000,53.401037216187,0.000000000000
755,3395017565.597656250000,-16.589969635010,0.000000000000,-71.530693054199,0.000000000000,54.940723419189,0.000000000000
756,3437306925.949218750000,-16.592679977417,0.000000000000,-74.835952758789,0.000000000000,58.243272781372,0.000000000000
757,3480123055.179687500000,-16.595642089844,0.000000000000,-76.870483398438,0.000000000000,60.274841308594,0.000000000000
758,3523472515.000000000000,-16.598009109497,0.000000000000,-70.461723327637,0.000000000000,53.863714218140,0.000000000000
759,3567361948.855468750000,-16.606409072876,0.000000000000,-64.777519226074,0.000000000000,48.171110153198,0.000000000000
760,3611798082.582031250000,-16.614992141724,0.000000000000,-60.347747802734,0.000000000000,43.732755661011,0.000000000000
761,3656787726.281250000000,-16.624568939209,0.000000000000,-56.870426177979,0.000000000000,40.245857238770,0.000000000000
762,3702337774.398437500000,-16.640319824219,0.000000000000,-53.744354248047,0.000000000000,37.104034423828,0.000000000000
763,3748455207.617187500000,-16.652805328369,0.000000000000,-51.260761260986,0.000000000000,34.607955932617,0.000000000000
764,3795147093.585937500000,-16.664394378662,0.000000000000,-49.213554382324,0.000000000000,32.549160003662,0.000000000000
765,3842420587.605468750000,-16.675764083862,0.000000000000,-48.787078857422,0.000000000000,32.111314773560,0.000000000000
766,3890282934.625000000000,-16.683065414429,0.000000000000,-49.645198822021,0.000000000000,32.962133407593,0.000000000000
767,3938741469.304687500000,-16.688531875610,0.000000000000,-51.437091827393,0.000000000000,34.748559951782,0.000000000000
768,3987803618.074218750000,-16.700124740601,0.000000000000,-52.425495147705,0.000000000000,35.725370407104,0.000000000000
769,4037476899.863281250000,-16.708106994629,0.000000000000,-52.514205932617,0.000000000000,35.806098937988,0.000000000000
770,4087768926.859375000000,-16.714315414429,0.000000000000,-52.638530731201,0.000000000000,35.924215316772,0.000000000000
771,4138687406.617187500000,-16.725011825562,0.000000000000,-53.039833068848,0.000000000000,36.314821243286,0.000000000000
772,4190240142.136718750000,-16.723943710327,0.000000000000,-53.834072113037,0.000000000000,37.110128402710,0.000000000000
773,4242435034.183593750000,-16.730138778687,0.000000000000,-54.734764099121,0.000000000000,38.004625320435,0.000000000000
774,4295280081.367187500000,-16.730960845947,0.000000000000,-55.125041961670,0.000000000000,38.394081115723,0.000000000000
775,4348783382.351562500000,-16.741306304932,0.000000000000,-54.688644409180,0.000000000000,37.947338104248,0.000000000000
776,4402953136.703125000000,-16.766700744629,0.000000000000,-53.879306793213,0.000000000000,37.112606048584,0.000000000000
777,4457797645.671875000000,-16.792352676392,0.000000000000,-53.004364013672,0.000000000000,36.212011337280,0.000000000000
778,4513325314.484375000000,-16.804231643677,0.000000000000,-52.886352539063,0.000000000000,36.082120895386,0.000000000000
779,4569544652.500000000000,-16.808418273926,0.000000000000,-54.038948059082,0.000000000000,37.230529785156,0.000000000000
780,4626464275.507812500000,-16.820095062256,0.000000000000,-54.815677642822,0.000000000000,37.995582580566,0.000000000000
781,4684092906.617187500000,-16.823694229126,0.000000000000,-55.176807403564,0.000000000000,38.353113174438,0.000000000000
782,4742439377.140625000000,-16.822525024414,0.000000000000,-55.466182708740,0.000000000000,38.643657684326,0.000000000000
783,4801512629.007812500000,-16.822345733643,0.000000000000,-55.100498199463,0.000000000000,38.278152465820,0.000000000000
784,4861321714.921875000000,-16.826930999756,0.000000000000,-56.547653198242,0.000000000000,39.720722198486,0.000000000000
785,4921875800.796875000000,-16.857593536377,0.000000000000,-55.809810638428,0.000000000000,38.952217102051,0.000000000000
786,4983184166.757812500000,-16.869930267334,0.000000000000,-53.453380584717,0.000000000000,36.583450317383,0.000000000000
787,5045256208.000000000000,-16.882926940918,0.000000000000,-50.569522857666,0.000000000000,33.686595916748,0.000000000000
788,5108101437.437500000000,-16.914848327637,0.000000000000,-49.403785705566,0.000000000000,32.488937377930,0.000000000000
789,5171729485.789062500000,-16.934106826782,0.000000000000,-48.024726867676,0.000000000000,31.090620040894,0.000000000000
790,5236150104.250000000000,-16.943347930908,0.000000000000,-48.268169403076,0.000000000000,31.324821472168,0.000000000000
791,5301373165.500000000000,-16.968202590942,0.000000000000,-48.706623077393,0.000000000000,31.738420486450,0.000000000000
792,5367408664.640625000000,-17.008869171143,0.000000000000,-43.631687164307,0.000000000000,26.622817993164,0.000000000000
793,5434266722.007812500000,-17.029357910156,0.000000000000,-44.664417266846,0.000000000000,27.635059356689,0.000000000000
794,5501957583.281250000000,-17.031398773193,0.000000000000,-45.154968261719,0.000000000000,28.123569488525,0.000000000000
795,5570491622.460937500000,-17.018058776855,0.000000000000,-45.268470764160,0.000000000000,28.250411987305,0.000000000000
796,5639879342.078125000000,-17.005769729614,0.000000000000,-45.466907501221,0.000000000000,28.461137771606,0.000000000000
797,5710131376.000000000000,-17.018594741821,0.000000000000,-45.792339324951,0.000000000000,28.773744583130,0.000000000000
798,5781258490.585937500000,-17.045082092285,0.000000000000,-45.622791290283,0.000000000000,28.577709197998,0.000000000000
799,5853271585.718750000000,-17.099550247192,0.000000000000,-45.310077667236,0.000000000000,28.210527420044,0.000000000000
800,5926181697.828125000000,-17.133340835571,0.000000000000,-45.563526153564,0.000000000000,28.430185317993,0.000000000000
801,6000000000.031250000000,-17.102527618408,0.000000000000,-46.418437957764,0.000000000000,29.315910339355,0.000000000000
